GEO.id,GEO.id2,GEO.display-label,HC01_VC03,HC01_VC48,HC01_VC92,HC03_VC92,HC01_VC93,HC03_VC93
Id,Id2,Geography,Estimate; SEX AND AGE - Total population,Estimate; RACE - Total population,Estimate; HISPANIC OR LATINO AND RACE - Total population,Percent; HISPANIC OR LATINO AND RACE - Total population,Estimate; HISPANIC OR LATINO AND RACE - Total population - Hispanic or Latino (of any race),Percent; HISPANIC OR LATINO AND RACE - Total population - Hispanic or Latino (of any race)
8600000US01721,1721,ZCTA5 01721,17478,17478,17478,17478,859,4.9
8600000US01730,1730,ZCTA5 01730,14031,14031,14031,14031,562,4
8600000US01731,1731,ZCTA5 01731,2012,2012,2012,2012,349,17.3
8600000US01740,1740,ZCTA5 01740,5167,5167,5167,5167,193,3.7
8600000US01741,1741,ZCTA5 01741,5160,5160,5160,5160,117,2.3
8600000US01742,1742,ZCTA5 01742,19383,19383,19383,19383,1232,6.4
8600000US01745,1745,ZCTA5 01745,501,501,501,501,10,2
8600000US01746,1746,ZCTA5 01746,14480,14480,14480,14480,537,3.7
8600000US01747,1747,ZCTA5 01747,5955,5955,5955,5955,236,4
8600000US01748,1748,ZCTA5 01748,16720,16720,16720,16720,458,2.7
8600000US01749,1749,ZCTA5 01749,19843,19843,19843,19843,1330,6.7
8600000US01752,1752,ZCTA5 01752,39771,39771,39771,39771,5156,13
8600000US01754,1754,ZCTA5 01754,10560,10560,10560,10560,297,2.8
8600000US01756,1756,ZCTA5 01756,5995,5995,5995,5995,47,0.8
8600000US01757,1757,ZCTA5 01757,28694,28694,28694,28694,3354,11.7
8600000US01760,1760,ZCTA5 01760,35715,35715,35715,35715,1382,3.9
8600000US01770,1770,ZCTA5 01770,4302,4302,4302,4302,125,2.9
8600000US01772,1772,ZCTA5 01772,9520,9520,9520,9520,186,2
8600000US01773,1773,ZCTA5 01773,4791,4791,4791,4791,242,5.1
8600000US01775,1775,ZCTA5 01775,7061,7061,7061,7061,179,2.5
8600000US01776,1776,ZCTA5 01776,18697,18697,18697,18697,336,1.8
8600000US01778,1778,ZCTA5 01778,13850,13850,13850,13850,530,3.8
8600000US01801,1801,ZCTA5 01801,40375,40375,40375,40375,1454,3.6
8600000US01803,1803,ZCTA5 01803,26103,26103,26103,26103,528,2
8600000US01810,1810,ZCTA5 01810,35375,35375,35375,35375,1323,3.7
8600000US01821,1821,ZCTA5 01821,32348,32348,32348,32348,771,2.4
8600000US01824,1824,ZCTA5 01824,25961,25961,25961,25961,871,3.4
8600000US01826,1826,ZCTA5 01826,30948,30948,30948,30948,1835,5.9
8600000US01827,1827,ZCTA5 01827,3337,3337,3337,3337,36,1.1
8600000US01830,1830,ZCTA5 01830,26524,26524,26524,26524,5695,21.5
8600000US01832,1832,ZCTA5 01832,23372,23372,23372,23372,6309,27
8600000US01833,1833,ZCTA5 01833,8569,8569,8569,8569,323,3.8
8600000US01834,1834,ZCTA5 01834,6697,6697,6697,6697,271,4
8600000US01835,1835,ZCTA5 01835,13047,13047,13047,13047,1296,9.9
8600000US01840,1840,ZCTA5 01840,5248,5248,5248,5248,4509,85.9
8600000US01841,1841,ZCTA5 01841,48295,48295,48295,48295,41008,84.9
8600000US01843,1843,ZCTA5 01843,25942,25942,25942,25942,17339,66.8
8600000US01844,1844,ZCTA5 01844,49587,49587,49587,49587,13500,27.2
8600000US01845,1845,ZCTA5 01845,30170,30170,30170,30170,1806,6
8600000US01850,1850,ZCTA5 01850,16890,16890,16890,16890,4655,27.6
8600000US01851,1851,ZCTA5 01851,29849,29849,29849,29849,4189,14
8600000US01852,1852,ZCTA5 01852,34756,34756,34756,34756,7323,21.1
8600000US01854,1854,ZCTA5 01854,29561,29561,29561,29561,6373,21.6
8600000US01860,1860,ZCTA5 01860,6752,6752,6752,6752,179,2.7
8600000US01862,1862,ZCTA5 01862,10676,10676,10676,10676,1051,9.8
8600000US01863,1863,ZCTA5 01863,9106,9106,9106,9106,434,4.8
8600000US01864,1864,ZCTA5 01864,15598,15598,15598,15598,209,1.3
8600000US01867,1867,ZCTA5 01867,24894,24894,24894,24894,461,1.9
8600000US01876,1876,ZCTA5 01876,30433,30433,30433,30433,481,1.6
8600000US01879,1879,ZCTA5 01879,12305,12305,12305,12305,374,3
8600000US01880,1880,ZCTA5 01880,26450,26450,26450,26450,992,3.8
8600000US01886,1886,ZCTA5 01886,24087,24087,24087,24087,521,2.2
8600000US01887,1887,ZCTA5 01887,23538,23538,23538,23538,346,1.5
8600000US01890,1890,ZCTA5 01890,22579,22579,22579,22579,371,1.6
8600000US01901,1901,ZCTA5 01901,1878,1878,1878,1878,813,43.3
8600000US01902,1902,ZCTA5 01902,48218,48218,48218,48218,21394,44.4
8600000US01904,1904,ZCTA5 01904,17320,17320,17320,17320,3521,20.3
8600000US01905,1905,ZCTA5 01905,25590,25590,25590,25590,10468,40.9
8600000US01906,1906,ZCTA5 01906,28037,28037,28037,28037,1356,4.8
8600000US01907,1907,ZCTA5 01907,14758,14758,14758,14758,511,3.5
8600000US01908,1908,ZCTA5 01908,3488,3488,3488,3488,49,1.4
8600000US01913,1913,ZCTA5 01913,17218,17218,17218,17218,467,2.7
8600000US01915,1915,ZCTA5 01915,41431,41431,41431,41431,1739,4.2
8600000US01921,1921,ZCTA5 01921,8228,8228,8228,8228,149,1.8
8600000US01922,1922,ZCTA5 01922,2812,2812,2812,2812,51,1.8
8600000US01923,1923,ZCTA5 01923,27391,27391,27391,27391,1166,4.3
8600000US01929,1929,ZCTA5 01929,3687,3687,3687,3687,20,0.5
8600000US01930,1930,ZCTA5 01930,29858,29858,29858,29858,570,1.9
8600000US01937,1937,ZCTA5 01937,136,136,136,136,8,5.9
8600000US01938,1938,ZCTA5 01938,13810,13810,13810,13810,432,3.1
8600000US01940,1940,ZCTA5 01940,13425,13425,13425,13425,403,3
8600000US01944,1944,ZCTA5 01944,5327,5327,5327,5327,85,1.6
8600000US01945,1945,ZCTA5 01945,20393,20393,20393,20393,707,3.5
8600000US01949,1949,ZCTA5 01949,9656,9656,9656,9656,916,9.5
8600000US01950,1950,ZCTA5 01950,17890,17890,17890,17890,356,2
8600000US01951,1951,ZCTA5 01951,4152,4152,4152,4152,130,3.1
8600000US01952,1952,ZCTA5 01952,9035,9035,9035,9035,238,2.6
8600000US01960,1960,ZCTA5 01960,52313,52313,52313,52313,4919,9.4
8600000US01966,1966,ZCTA5 01966,7184,7184,7184,7184,150,2.1
8600000US01969,1969,ZCTA5 01969,6232,6232,6232,6232,30,0.5
8600000US01970,1970,ZCTA5 01970,42991,42991,42991,42991,7576,17.6
8600000US01982,1982,ZCTA5 01982,7991,7991,7991,7991,85,1.1
8600000US01983,1983,ZCTA5 01983,6496,6496,6496,6496,82,1.3
8600000US01984,1984,ZCTA5 01984,5179,5179,5179,5179,241,4.7
8600000US01985,1985,ZCTA5 01985,4545,4545,4545,4545,44,1
8600000US02019,2019,ZCTA5 02019,16929,16929,16929,16929,433,2.6
8600000US02021,2021,ZCTA5 02021,22829,22829,22829,22829,963,4.2
8600000US02025,2025,ZCTA5 02025,8393,8393,8393,8393,61,0.7
8600000US02026,2026,ZCTA5 02026,25362,25362,25362,25362,2118,8.4
8600000US02030,2030,ZCTA5 02030,5922,5922,5922,5922,280,4.7
8600000US02032,2032,ZCTA5 02032,4410,4410,4410,4410,71,1.6
8600000US02035,2035,ZCTA5 02035,17448,17448,17448,17448,506,2.9
8600000US02038,2038,ZCTA5 02038,32843,32843,32843,32843,725,2.2
8600000US02043,2043,ZCTA5 02043,23047,23047,23047,23047,332,1.4
8600000US02045,2045,ZCTA5 02045,10402,10402,10402,10402,380,3.7
8600000US02047,2047,ZCTA5 02047,65,65,65,65,0,0
8600000US02048,2048,ZCTA5 02048,23678,23678,23678,23678,796,3.4
8600000US02050,2050,ZCTA5 02050,26032,26032,26032,26032,348,1.3
8600000US02052,2052,ZCTA5 02052,12610,12610,12610,12610,222,1.8
8600000US02053,2053,ZCTA5 02053,13162,13162,13162,13162,497,3.8
8600000US02054,2054,ZCTA5 02054,8144,8144,8144,8144,423,5.2
8600000US02056,2056,ZCTA5 02056,11388,11388,11388,11388,772,6.8
8600000US02061,2061,ZCTA5 02061,10897,10897,10897,10897,202,1.9
8600000US02062,2062,ZCTA5 02062,29121,29121,29121,29121,1961,6.7
8600000US02066,2066,ZCTA5 02066,18042,18042,18042,18042,295,1.6
8600000US02067,2067,ZCTA5 02067,18148,18148,18148,18148,784,4.3
8600000US02071,2071,ZCTA5 02071,1572,1572,1572,1572,201,12.8
8600000US02072,2072,ZCTA5 02072,28338,28338,28338,28338,1265,4.5
8600000US02081,2081,ZCTA5 02081,19358,19358,19358,19358,906,4.7
8600000US02090,2090,ZCTA5 02090,15612,15612,15612,15612,298,1.9
8600000US02093,2093,ZCTA5 02093,11597,11597,11597,11597,330,2.8
8600000US02108,2108,ZCTA5 02108,4211,4211,4211,4211,176,4.2
8600000US02109,2109,ZCTA5 02109,4051,4051,4051,4051,133,3.3
8600000US02110,2110,ZCTA5 02110,2270,2270,2270,2270,41,1.8
8600000US02111,2111,ZCTA5 02111,7452,7452,7452,7452,522,7
8600000US02113,2113,ZCTA5 02113,7464,7464,7464,7464,509,6.8
8600000US02114,2114,ZCTA5 02114,13247,13247,13247,13247,1432,10.8
8600000US02115,2115,ZCTA5 02115,29244,29244,29244,29244,4086,14
8600000US02116,2116,ZCTA5 02116,23215,23215,23215,23215,1419,6.1
8600000US02118,2118,ZCTA5 02118,27325,27325,27325,27325,5260,19.2
8600000US02119,2119,ZCTA5 02119,28152,28152,28152,28152,8671,30.8
8600000US02120,2120,ZCTA5 02120,15719,15719,15719,15719,3292,20.9
8600000US02121,2121,ZCTA5 02121,28479,28479,28479,28479,8762,30.8
8600000US02122,2122,ZCTA5 02122,24643,24643,24643,24643,3011,12.2
8600000US02124,2124,ZCTA5 02124,55074,55074,55074,55074,8810,16
8600000US02125,2125,ZCTA5 02125,35254,35254,35254,35254,6935,19.7
8600000US02126,2126,ZCTA5 02126,29141,29141,29141,29141,4374,15
8600000US02127,2127,ZCTA5 02127,37257,37257,37257,37257,4002,10.7
8600000US02128,2128,ZCTA5 02128,46655,46655,46655,46655,26787,57.4
8600000US02129,2129,ZCTA5 02129,18901,18901,18901,18901,2238,11.8
8600000US02130,2130,ZCTA5 02130,39435,39435,39435,39435,8612,21.8
8600000US02131,2131,ZCTA5 02131,32819,32819,32819,32819,8034,24.5
8600000US02132,2132,ZCTA5 02132,28505,28505,28505,28505,2259,7.9
8600000US02134,2134,ZCTA5 02134,18057,18057,18057,18057,2373,13.1
8600000US02135,2135,ZCTA5 02135,42644,42644,42644,42644,4751,11.1
8600000US02136,2136,ZCTA5 02136,33084,33084,33084,33084,8971,27.1
8600000US02138,2138,ZCTA5 02138,37668,37668,37668,37668,3107,8.2
8600000US02139,2139,ZCTA5 02139,36979,36979,36979,36979,3172,8.6
8600000US02140,2140,ZCTA5 02140,19737,19737,19737,19737,1414,7.2
8600000US02141,2141,ZCTA5 02141,13664,13664,13664,13664,1844,13.5
8600000US02142,2142,ZCTA5 02142,2929,2929,2929,2929,220,7.5
8600000US02143,2143,ZCTA5 02143,26773,26773,26773,26773,2252,8.4
8600000US02144,2144,ZCTA5 02144,24682,24682,24682,24682,1100,4.5
8600000US02145,2145,ZCTA5 02145,26430,26430,26430,26430,4400,16.6
8600000US02148,2148,ZCTA5 02148,61375,61375,61375,61375,5725,9.3
8600000US02149,2149,ZCTA5 02149,44993,44993,44993,44993,10352,23
8600000US02150,2150,ZCTA5 02150,39263,39263,39263,39263,25865,65.9
8600000US02151,2151,ZCTA5 02151,53873,53873,53873,53873,16222,30.1
8600000US02152,2152,ZCTA5 02152,18391,18391,18391,18391,2100,11.4
8600000US02155,2155,ZCTA5 02155,59779,59779,59779,59779,3190,5.3
8600000US02163,2163,ZCTA5 02163,2569,2569,2569,2569,294,11.4
8600000US02169,2169,ZCTA5 02169,56541,56541,56541,56541,2316,4.1
8600000US02170,2170,ZCTA5 02170,19434,19434,19434,19434,203,1
8600000US02171,2171,ZCTA5 02171,17849,17849,17849,17849,389,2.2
8600000US02176,2176,ZCTA5 02176,28132,28132,28132,28132,926,3.3
8600000US02180,2180,ZCTA5 02180,21967,21967,21967,21967,727,3.3
8600000US02184,2184,ZCTA5 02184,37082,37082,37082,37082,740,2
8600000US02186,2186,ZCTA5 02186,27527,27527,27527,27527,1094,4
8600000US02188,2188,ZCTA5 02188,15301,15301,15301,15301,497,3.2
8600000US02189,2189,ZCTA5 02189,15146,15146,15146,15146,789,5.2
8600000US02190,2190,ZCTA5 02190,17415,17415,17415,17415,443,2.5
8600000US02191,2191,ZCTA5 02191,8028,8028,8028,8028,119,1.5
8600000US02199,2199,ZCTA5 02199,1177,1177,1177,1177,65,5.5
8600000US02203,2203,ZCTA5 02203,27,27,27,27,0,0
8600000US02210,2210,ZCTA5 02210,2609,2609,2609,2609,57,2.2
8600000US02215,2215,ZCTA5 02215,25023,25023,25023,25023,2890,11.5
8600000US02301,2301,ZCTA5 02301,61320,61320,61320,61320,6379,10.4
8600000US02302,2302,ZCTA5 02302,33841,33841,33841,33841,3735,11
8600000US02322,2322,ZCTA5 02322,4468,4468,4468,4468,262,5.9
8600000US02324,2324,ZCTA5 02324,27434,27434,27434,27434,989,3.6
8600000US02330,2330,ZCTA5 02330,11617,11617,11617,11617,123,1.1
8600000US02332,2332,ZCTA5 02332,15572,15572,15572,15572,136,0.9
8600000US02333,2333,ZCTA5 02333,14301,14301,14301,14301,231,1.6
8600000US02338,2338,ZCTA5 02338,7739,7739,7739,7739,192,2.5
8600000US02339,2339,ZCTA5 02339,14328,14328,14328,14328,80,0.6
8600000US02341,2341,ZCTA5 02341,10560,10560,10560,10560,132,1.3
8600000US02343,2343,ZCTA5 02343,10753,10753,10753,10753,811,7.5
8600000US02346,2346,ZCTA5 02346,24166,24166,24166,24166,471,1.9
8600000US02347,2347,ZCTA5 02347,11292,11292,11292,11292,245,2.2
8600000US02351,2351,ZCTA5 02351,16275,16275,16275,16275,381,2.3
8600000US02356,2356,ZCTA5 02356,12885,12885,12885,12885,341,2.6
8600000US02357,2357,ZCTA5 02357,1178,1178,1178,1178,97,8.2
8600000US02359,2359,ZCTA5 02359,18230,18230,18230,18230,337,1.8
8600000US02360,2360,ZCTA5 02360,58500,58500,58500,58500,1480,2.5
8600000US02364,2364,ZCTA5 02364,13210,13210,13210,13210,190,1.4
8600000US02366,2366,ZCTA5 02366,195,195,195,195,82,42.1
8600000US02367,2367,ZCTA5 02367,2912,2912,2912,2912,53,1.8
8600000US02368,2368,ZCTA5 02368,33980,33980,33980,33980,2670,7.9
8600000US02370,2370,ZCTA5 02370,17849,17849,17849,17849,354,2
8600000US02375,2375,ZCTA5 02375,9938,9938,9938,9938,274,2.8
8600000US02379,2379,ZCTA5 02379,7117,7117,7117,7117,304,4.3
8600000US02382,2382,ZCTA5 02382,14864,14864,14864,14864,322,2.2
8600000US02420,2420,ZCTA5 02420,14579,14579,14579,14579,183,1.3
8600000US02421,2421,ZCTA5 02421,18760,18760,18760,18760,506,2.7
8600000US02445,2445,ZCTA5 02445,20774,20774,20774,20774,960,4.6
8600000US02446,2446,ZCTA5 02446,30113,30113,30113,30113,2200,7.3
8600000US02451,2451,ZCTA5 02451,18646,18646,18646,18646,1647,8.8
8600000US02452,2452,ZCTA5 02452,15470,15470,15470,15470,1287,8.3
8600000US02453,2453,ZCTA5 02453,28696,28696,28696,28696,5780,20.1
8600000US02457,2457,ZCTA5 02457,1680,1680,1680,1680,168,10
8600000US02458,2458,ZCTA5 02458,12465,12465,12465,12465,757,6.1
8600000US02459,2459,ZCTA5 02459,19473,19473,19473,19473,795,4.1
8600000US02460,2460,ZCTA5 02460,9911,9911,9911,9911,623,6.3
8600000US02461,2461,ZCTA5 02461,7214,7214,7214,7214,406,5.6
8600000US02462,2462,ZCTA5 02462,1520,1520,1520,1520,90,5.9
8600000US02464,2464,ZCTA5 02464,3155,3155,3155,3155,181,5.7
8600000US02465,2465,ZCTA5 02465,12112,12112,12112,12112,807,6.7
8600000US02466,2466,ZCTA5 02466,8568,8568,8568,8568,420,4.9
8600000US02467,2467,ZCTA5 02467,22105,22105,22105,22105,1604,7.3
8600000US02468,2468,ZCTA5 02468,5568,5568,5568,5568,164,2.9
8600000US02472,2472,ZCTA5 02472,34715,34715,34715,34715,3275,9.4
8600000US02474,2474,ZCTA5 02474,28028,28028,28028,28028,1289,4.6
8600000US02476,2476,ZCTA5 02476,16964,16964,16964,16964,652,3.8
8600000US02478,2478,ZCTA5 02478,25940,25940,25940,25940,1236,4.8
8600000US02481,2481,ZCTA5 02481,16309,16309,16309,16309,847,5.2
8600000US02482,2482,ZCTA5 02482,11015,11015,11015,11015,425,3.9
8600000US02492,2492,ZCTA5 02492,20128,20128,20128,20128,407,2
8600000US02493,2493,ZCTA5 02493,12027,12027,12027,12027,497,4.1
8600000US02494,2494,ZCTA5 02494,10301,10301,10301,10301,416,4
8600000US02532,2532,ZCTA5 02532,13337,13337,13337,13337,407,3.1
8600000US02534,2534,ZCTA5 02534,815,815,815,815,67,8.2
8600000US02535,2535,ZCTA5 02535,1757,1757,1757,1757,42,2.4
8600000US02536,2536,ZCTA5 02536,19191,19191,19191,19191,569,3
8600000US02537,2537,ZCTA5 02537,6572,6572,6572,6572,84,1.3
8600000US02538,2538,ZCTA5 02538,3571,3571,3571,3571,119,3.3
8600000US02539,2539,ZCTA5 02539,4292,4292,4292,4292,108,2.5
8600000US02540,2540,ZCTA5 02540,8294,8294,8294,8294,79,1
8600000US02542,2542,ZCTA5 02542,881,881,881,881,115,13.1
8600000US02543,2543,ZCTA5 02543,909,909,909,909,0,0
8600000US02553,2553,ZCTA5 02553,35,35,35,35,0,0
8600000US02554,2554,ZCTA5 02554,10590,10590,10590,10590,943,8.9
8600000US02556,2556,ZCTA5 02556,2869,2869,2869,2869,17,0.6
8600000US02557,2557,ZCTA5 02557,4675,4675,4675,4675,83,1.8
8600000US02558,2558,ZCTA5 02558,749,749,749,749,0,0
8600000US02559,2559,ZCTA5 02559,4028,4028,4028,4028,62,1.5
8600000US02561,2561,ZCTA5 02561,325,325,325,325,0,0
8600000US02562,2562,ZCTA5 02562,3008,3008,3008,3008,98,3.3
8600000US02563,2563,ZCTA5 02563,9501,9501,9501,9501,223,2.3
8600000US02564,2564,ZCTA5 02564,312,312,312,312,0,0
8600000US02568,2568,ZCTA5 02568,4100,4100,4100,4100,15,0.4
8600000US02571,2571,ZCTA5 02571,10940,10940,10940,10940,410,3.7
8600000US02575,2575,ZCTA5 02575,2417,2417,2417,2417,32,1.3
8600000US02576,2576,ZCTA5 02576,4873,4873,4873,4873,127,2.6
8600000US02584,2584,ZCTA5 02584,10,10,10,10,0,0
8600000US02601,2601,ZCTA5 02601,15063,15063,15063,15063,1343,8.9
8600000US02630,2630,ZCTA5 02630,2277,2277,2277,2277,0,0
8600000US02631,2631,ZCTA5 02631,9736,9736,9736,9736,173,1.8
8600000US02632,2632,ZCTA5 02632,9923,9923,9923,9923,79,0.8
8600000US02633,2633,ZCTA5 02633,4055,4055,4055,4055,76,1.9
8600000US02635,2635,ZCTA5 02635,3301,3301,3301,3301,83,2.5
8600000US02637,2637,ZCTA5 02637,141,141,141,141,0,0
8600000US02638,2638,ZCTA5 02638,3011,3011,3011,3011,0,0
8600000US02639,2639,ZCTA5 02639,2949,2949,2949,2949,128,4.3
8600000US02641,2641,ZCTA5 02641,191,191,191,191,0,0
8600000US02642,2642,ZCTA5 02642,4908,4908,4908,4908,71,1.4
8600000US02643,2643,ZCTA5 02643,0,0,0,0,0,-
8600000US02644,2644,ZCTA5 02644,4393,4393,4393,4393,247,5.6
8600000US02645,2645,ZCTA5 02645,9516,9516,9516,9516,155,1.6
8600000US02646,2646,ZCTA5 02646,1806,1806,1806,1806,29,1.6
8600000US02647,2647,ZCTA5 02647,121,121,121,121,0,0
8600000US02648,2648,ZCTA5 02648,6589,6589,6589,6589,184,2.8
8600000US02649,2649,ZCTA5 02649,14054,14054,14054,14054,282,2
8600000US02650,2650,ZCTA5 02650,906,906,906,906,133,14.7
8600000US02651,2651,ZCTA5 02651,0,0,0,0,0,-
8600000US02652,2652,ZCTA5 02652,942,942,942,942,0,0
8600000US02653,2653,ZCTA5 02653,5905,5905,5905,5905,116,2
8600000US02655,2655,ZCTA5 02655,3257,3257,3257,3257,128,3.9
8600000US02657,2657,ZCTA5 02657,2952,2952,2952,2952,163,5.5
8600000US02659,2659,ZCTA5 02659,1030,1030,1030,1030,0,0
8600000US02660,2660,ZCTA5 02660,6657,6657,6657,6657,180,2.7
8600000US02663,2663,ZCTA5 02663,96,96,96,96,0,0
8600000US02664,2664,ZCTA5 02664,9226,9226,9226,9226,163,1.8
8600000US02666,2666,ZCTA5 02666,638,638,638,638,9,1.4
8600000US02667,2667,ZCTA5 02667,3075,3075,3075,3075,10,0.3
8600000US02668,2668,ZCTA5 02668,2807,2807,2807,2807,0,0
8600000US02669,2669,ZCTA5 02669,158,158,158,158,0,0
8600000US02670,2670,ZCTA5 02670,1158,1158,1158,1158,69,6
8600000US02671,2671,ZCTA5 02671,889,889,889,889,25,2.8
8600000US02672,2672,ZCTA5 02672,368,368,368,368,0,0
8600000US02673,2673,ZCTA5 02673,8397,8397,8397,8397,210,2.5
8600000US02675,2675,ZCTA5 02675,6314,6314,6314,6314,92,1.5
8600000US02702,2702,ZCTA5 02702,4472,4472,4472,4472,83,1.9
8600000US02703,2703,ZCTA5 02703,44326,44326,44326,44326,3008,6.8
8600000US02713,2713,ZCTA5 02713,25,25,25,25,0,0
8600000US02715,2715,ZCTA5 02715,3703,3703,3703,3703,29,0.8
8600000US02717,2717,ZCTA5 02717,4703,4703,4703,4703,82,1.7
8600000US02718,2718,ZCTA5 02718,6295,6295,6295,6295,290,4.6
8600000US02719,2719,ZCTA5 02719,16027,16027,16027,16027,303,1.9
8600000US02720,2720,ZCTA5 02720,31126,31126,31126,31126,2384,7.7
8600000US02721,2721,ZCTA5 02721,25985,25985,25985,25985,2400,9.2
8600000US02723,2723,ZCTA5 02723,14236,14236,14236,14236,1710,12
8600000US02724,2724,ZCTA5 02724,17391,17391,17391,17391,2297,13.2
8600000US02725,2725,ZCTA5 02725,2453,2453,2453,2453,48,2
8600000US02726,2726,ZCTA5 02726,15804,15804,15804,15804,62,0.4
8600000US02738,2738,ZCTA5 02738,5065,5065,5065,5065,51,1
8600000US02739,2739,ZCTA5 02739,6245,6245,6245,6245,105,1.7
8600000US02740,2740,ZCTA5 02740,43686,43686,43686,43686,7831,17.9
8600000US02743,2743,ZCTA5 02743,10443,10443,10443,10443,232,2.2
8600000US02744,2744,ZCTA5 02744,11184,11184,11184,11184,2887,25.8
8600000US02745,2745,ZCTA5 02745,24294,24294,24294,24294,2184,9
8600000US02746,2746,ZCTA5 02746,15637,15637,15637,15637,6113,39.1
8600000US02747,2747,ZCTA5 02747,23568,23568,23568,23568,858,3.6
8600000US02748,2748,ZCTA5 02748,11316,11316,11316,11316,126,1.1
8600000US02760,2760,ZCTA5 02760,27100,27100,27100,27100,1464,5.4
8600000US02762,2762,ZCTA5 02762,9000,9000,9000,9000,19,0.2
8600000US02763,2763,ZCTA5 02763,1933,1933,1933,1933,29,1.5
8600000US02764,2764,ZCTA5 02764,3872,3872,3872,3872,50,1.3
8600000US02766,2766,ZCTA5 02766,19515,19515,19515,19515,445,2.3
8600000US02767,2767,ZCTA5 02767,14018,14018,14018,14018,301,2.1
8600000US02769,2769,ZCTA5 02769,11990,11990,11990,11990,295,2.5
8600000US02770,2770,ZCTA5 02770,5199,5199,5199,5199,79,1.5
8600000US02771,2771,ZCTA5 02771,14957,14957,14957,14957,319,2.1
8600000US02777,2777,ZCTA5 02777,16204,16204,16204,16204,86,0.5
8600000US02779,2779,ZCTA5 02779,6630,6630,6630,6630,23,0.3
8600000US02780,2780,ZCTA5 02780,50358,50358,50358,50358,3392,6.7
8600000US02790,2790,ZCTA5 02790,15832,15832,15832,15832,74,0.5
8600000US02791,2791,ZCTA5 02791,279,279,279,279,0,0
8600000US02802,2802,ZCTA5 02802,903,903,903,903,85,9.4
8600000US02804,2804,ZCTA5 02804,2076,2076,2076,2076,0,0
8600000US02806,2806,ZCTA5 02806,16218,16218,16218,16218,433,2.7
8600000US02807,2807,ZCTA5 02807,830,830,830,830,17,2
8600000US02808,2808,ZCTA5 02808,2540,2540,2540,2540,105,4.1
8600000US02809,2809,ZCTA5 02809,22318,22318,22318,22318,711,3.2
8600000US02812,2812,ZCTA5 02812,1348,1348,1348,1348,15,1.1
8600000US02813,2813,ZCTA5 02813,7762,7762,7762,7762,159,2
8600000US02814,2814,ZCTA5 02814,7616,7616,7616,7616,240,3.2
8600000US02815,2815,ZCTA5 02815,195,195,195,195,0,0
8600000US02816,2816,ZCTA5 02816,32664,32664,32664,32664,600,1.8
8600000US02817,2817,ZCTA5 02817,6084,6084,6084,6084,269,4.4
8600000US02818,2818,ZCTA5 02818,18348,18348,18348,18348,535,2.9
8600000US02822,2822,ZCTA5 02822,6424,6424,6424,6424,95,1.5
8600000US02825,2825,ZCTA5 02825,5391,5391,5391,5391,42,0.8
8600000US02826,2826,ZCTA5 02826,773,773,773,773,0,0
8600000US02827,2827,ZCTA5 02827,2047,2047,2047,2047,10,0.5
8600000US02828,2828,ZCTA5 02828,7683,7683,7683,7683,138,1.8
8600000US02830,2830,ZCTA5 02830,5649,5649,5649,5649,72,1.3
8600000US02831,2831,ZCTA5 02831,3260,3260,3260,3260,64,2
8600000US02832,2832,ZCTA5 02832,4708,4708,4708,4708,38,0.8
8600000US02833,2833,ZCTA5 02833,900,900,900,900,44,4.9
8600000US02835,2835,ZCTA5 02835,5505,5505,5505,5505,31,0.6
8600000US02836,2836,ZCTA5 02836,135,135,135,135,0,0
8600000US02837,2837,ZCTA5 02837,3521,3521,3521,3521,46,1.3
8600000US02838,2838,ZCTA5 02838,3904,3904,3904,3904,8,0.2
8600000US02839,2839,ZCTA5 02839,1782,1782,1782,1782,42,2.4
8600000US02840,2840,ZCTA5 02840,23267,23267,23267,23267,2670,11.5
8600000US02841,2841,ZCTA5 02841,1499,1499,1499,1499,96,6.4
8600000US02842,2842,ZCTA5 02842,16079,16079,16079,16079,1001,6.2
8600000US02852,2852,ZCTA5 02852,22129,22129,22129,22129,549,2.5
8600000US02857,2857,ZCTA5 02857,9044,9044,9044,9044,101,1.1
8600000US02858,2858,ZCTA5 02858,733,733,733,733,0,0
8600000US02859,2859,ZCTA5 02859,7426,7426,7426,7426,105,1.4
8600000US02860,2860,ZCTA5 02860,46958,46958,46958,46958,14077,30
8600000US02861,2861,ZCTA5 02861,25163,25163,25163,25163,3298,13.1
8600000US02863,2863,ZCTA5 02863,19395,19395,19395,19395,12406,64
8600000US02864,2864,ZCTA5 02864,34452,34452,34452,34452,2364,6.9
8600000US02865,2865,ZCTA5 02865,16784,16784,16784,16784,642,3.8
8600000US02871,2871,ZCTA5 02871,17165,17165,17165,17165,595,3.5
8600000US02872,2872,ZCTA5 02872,298,298,298,298,0,0
8600000US02873,2873,ZCTA5 02873,215,215,215,215,0,0
8600000US02874,2874,ZCTA5 02874,6245,6245,6245,6245,159,2.5
8600000US02875,2875,ZCTA5 02875,611,611,611,611,0,0
8600000US02876,2876,ZCTA5 02876,180,180,180,180,0,0
8600000US02878,2878,ZCTA5 02878,15870,15870,15870,15870,184,1.2
8600000US02879,2879,ZCTA5 02879,20736,20736,20736,20736,874,4.2
8600000US02881,2881,ZCTA5 02881,7842,7842,7842,7842,639,8.1
